Order_ID,Transaction_Date,Product_Category,Unit_Price,Quantity,Discount_Amount,Shipping_City,Payment_Method,Shipping_Cost,Order_Status,Net_Sales,Nama_Bulan,Nama_Hari,Jam_Transaksi
ORD-2023-00184,2023-01-05 20:21:15,Kemeja Casual,204000,4,0.0,Padang,Transfer Bank,18500,Completed,816000.0,January,Thursday,20
ORD-2023-00185,2023-01-05 20:24:23,Sweater,272000,1,40000.0,Bekasi,E-Wallet,11500,Completed,232000.0,January,Thursday,20
ORD-2023-00186,2023-01-05 20:28:32,Kemeja Casual,209000,5,0.0,Jakarta Selatan,E-Wallet,11000,Completed,1045000.0,January,Thursday,20
ORD-2023-00187,2023-01-05 20:33:12,Celana Jeans,389000,1,0.0,Bandung,Transfer Bank,10000,Completed,389000.0,January,Thursday,20
ORD-2023-00188,2023-01-05 20:36:34,Dress Casual,226000,1,0.0,Malang,E-Wallet,21000,Completed,226000.0,January,Thursday,20
ORD-2023-00189,2023-01-05 20:37:50,Jaket Denim,200000,1,16000.0,Medan,E-Wallet,19000,Completed,184000.0,January,Thursday,20
ORD-2023-00190,2023-01-05 20:53:14,Kemeja Casual,198000,2,28000.0,Jayapura,E-Wallet,53500,Cancelled,368000.0,January,Thursday,20
ORD-2023-00191,2023-01-05 20:56:33,Jaket Hoodie,262000,2,70000.0,Bogor,COD,10500,Completed,454000.0,January,Thursday,20
ORD-2023-00192,2023-01-05 21:08:43,Kemeja Casual,262000,1,38000.0,Tangerang Selatan,E-Wallet,10000,Completed,224000.0,January,Thursday,21
ORD-2023-00193,2023-01-05 21:12:03,Kemeja Formal,289000,3,51000.0,Jakarta Timur,Transfer Bank,11500,Completed,816000.0,January,Thursday,21
ORD-2023-00194,2023-01-05 21:39:45,Cardigan,164000,1,0.0,Bandung,Transfer Bank,12500,Completed,164000.0,January,Thursday,21
ORD-2023-00195,2023-01-05 21:46:03,Jaket Windbreaker,272000,1,0.0,Sukabumi,Transfer Bank,15500,Completed,272000.0,January,Thursday,21
ORD-2023-00196,2023-01-05 21:55:28,Celana Pendek,185000,4,0.0,Jakarta Selatan,Kartu Kredit,15000,Completed,740000.0,January,Thursday,21
ORD-2023-00197,2023-01-05 23:12:13,Sweater,249000,2,0.0,Bogor,E-Wallet,10000,Returned,498000.0,January,Thursday,23
ORD-2023-00198,2023-01-05 23:31:33,Rok Midi,241000,2,0.0,Makassar,COD,18500,Completed,482000.0,January,Thursday,23
ORD-2023-00199,2023-01-06 03:34:02,Celana Pendek,159000,5,0.0,Cirebon,Transfer Bank,22500,Returned,795000.0,January,Friday,3
ORD-2023-00200,2023-01-06 04:03:33,Celana Chino,171000,5,0.0,Semarang,Lainnya,13500,Completed,855000.0,January,Friday,4
ORD-2023-00201,2023-01-06 07:04:34,Jaket Hoodie,160000,2,47000.0,Semarang,E-Wallet,14500,Completed,273000.0,January,Friday,7
ORD-2025-47398,2023-01-06 08:29:21,Celana Pendek,149000,2,40000.0,Bekasi,E-Wallet,13500,Completed,258000.0,January,Friday,8
ORD-2023-00203,2023-01-06 10:01:57,Dress Formal,493000,1,43000.0,Jakarta Timur,Transfer Bank,12000,Completed,450000.0,January,Friday,10
ORD-2023-00204,2023-01-06 10:09:46,Kemeja Casual,251000,2,26000.0,Makassar,E-Wallet,20500,Completed,476000.0,January,Friday,10
ORD-2023-00205,2023-01-06 10:57:44,Rok Mini,192000,1,0.0,Semarang,Transfer Bank,10500,Completed,192000.0,January,Friday,10
ORD-2023-00206,2023-01-06 11:30:59,Jaket Hoodie,210000,3,0.0,Jakarta Selatan,E-Wallet,9500,Completed,630000.0,January,Friday,11
ORD-2023-00207,2023-01-06 11:40:37,Outer,439000,1,0.0,Jakarta Selatan,Transfer Bank,10500,Completed,439000.0,January,Friday,11
ORD-2023-00208,2023-01-06 11:44:17,Rok Mini,216000,1,15000.0,Jakarta Pusat,Transfer Bank,12500,Completed,201000.0,January,Friday,11
ORD-2023-00209,2023-01-06 11:56:06,Jaket Hoodie,339000,3,0.0,Padang,COD,22000,Completed,1017000.0,January,Friday,11
ORD-2023-00210,2023-01-06 12:13:35,Celana Jeans,366000,1,0.0,Surabaya,E-Wallet,9500,Completed,366000.0,January,Friday,12
ORD-2023-00211,2023-01-06 12:23:36,Celana Pendek,148000,1,0.0,Surabaya,Kartu Kredit,12500,Completed,148000.0,January,Friday,12
ORD-2023-00212,2023-01-06 13:06:17,Polo Shirt,217000,1,0.0,Bekasi,E-Wallet,15000,Completed,217000.0,January,Friday,13
ORD-2023-00213,2023-01-06 13:47:12,Celana Pendek,150000,3,27000.0,Tangerang,E-Wallet,13500,Completed,423000.0,January,Friday,13
ORD-2023-00214,2023-01-06 13:50:12,Kaos Grafis,178000,1,0.0,Jakarta Pusat,Transfer Bank,14500,Completed,178000.0,January,Friday,13
ORD-2023-00215,2023-01-06 16:14:50,Tank Top,98000,3,21000.0,Jakarta Barat,E-Wallet,15000,Completed,273000.0,January,Friday,16
ORD-2023-00216,2023-01-06 18:35:09,Blouse,103000,1,0.0,Yogyakarta,Kartu Kredit,16500,Completed,103000.0,January,Friday,18
ORD-2023-00217,2023-01-06 18:52:44,Blouse,227000,2,0.0,Jakarta Barat,Transfer Bank,14500,Completed,454000.0,January,Friday,18
ORD-2023-00218,2023-01-06 19:13:15,Rok Mini,221000,1,32000.0,Surabaya,E-Wallet,13500,Completed,189000.0,January,Friday,19
ORD-2023-00219,2023-01-06 19:55:39,Polo Shirt,218000,2,65000.0,Bogor,E-Wallet,12500,Completed,371000.0,January,Friday,19
ORD-2023-00220,2023-01-06 20:33:20,Kaos Grafis,84000,1,0.0,Solo,Transfer Bank,17000,Completed,84000.0,January,Friday,20
ORD-2023-00221,2023-01-06 20:36:52,Dress Casual,285000,3,0.0,Bandung,E-Wallet,9000,Completed,855000.0,January,Friday,20
ORD-2023-00222,2023-01-06 20:43:53,Outer,353000,3,137000.0,Depok,Transfer Bank,14500,Completed,922000.0,January,Friday,20
ORD-2023-00223,2023-01-06 20:49:55,Blouse,158000,4,0.0,Pontianak,E-Wallet,42500,Completed,632000.0,January,Friday,20
ORD-2023-00224,2023-01-06 21:03:25,Rok Mini,165000,1,0.0,Jakarta Selatan,E-Wallet,14000,Completed,165000.0,January,Friday,21
ORD-2023-00225,2023-01-06 21:08:22,Jaket Hoodie,156000,3,57000.0,Cirebon,COD,22500,Completed,411000.0,January,Friday,21
ORD-2023-00226,2023-01-06 21:21:46,Jaket Denim,384000,1,35000.0,Solo,COD,22500,Completed,349000.0,January,Friday,21
ORD-2023-00227,2023-01-06 21:24:54,Sweater,162000,3,0.0,Jakarta Utara,Transfer Bank,10000,Completed,486000.0,January,Friday,21
ORD-2023-00228,2023-01-06 21:26:39,Celana Chino,345000,3,0.0,Sukabumi,Transfer Bank,25000,Completed,1035000.0,January,Friday,21
ORD-2023-00229,2023-01-06 21:30:31,Blouse,175000,1,25000.0,Bekasi,COD,12000,Completed,150000.0,January,Friday,21
ORD-2023-00230,2023-01-06 21:33:10,Jaket Denim,214000,1,18000.0,Surabaya,COD,10000,Completed,196000.0,January,Friday,21
ORD-2023-00231,2023-01-06 21:55:04,Dress Casual,339000,1,0.0,Bogor,Transfer Bank,9500,Completed,339000.0,January,Friday,21
ORD-2023-00232,2023-01-06 22:23:06,Dress Casual,264000,1,20000.0,Bogor,Transfer Bank,13000,Completed,244000.0,January,Friday,22
ORD-2023-00233,2023-01-06 23:45:55,Kaos Polos,118000,5,46000.0,Bogor,Transfer Bank,14500,Cancelled,544000.0,January,Friday,23
ORD-2023-00234,2023-01-06 23:50:07,Kemeja Formal,174000,1,25000.0,Jakarta Selatan,Transfer Bank,14000,Completed,149000.0,January,Friday,23
ORD-2023-00235,2023-01-07 01:07:32,Blouse,186000,1,0.0,Surabaya,COD,13500,Completed,186000.0,January,Saturday,1
ORD-2023-00236,2023-01-07 01:37:32,Jaket Hoodie,359000,1,0.0,Jakarta Selatan,COD,13500,Completed,359000.0,January,Saturday,1
ORD-2023-00237,2023-01-07 06:27:26,Kemeja Casual,278000,1,36000.0,Jakarta Utara,Transfer Bank,11500,Completed,242000.0,January,Saturday,6
ORD-2023-00238,2023-01-07 08:33:30,Cardigan,197000,5,66000.0,Semarang,Transfer Bank,9500,Completed,919000.0,January,Saturday,8
ORD-2023-00239,2023-01-07 10:43:24,Rok Midi,226000,2,0.0,Tasikmalaya,E-Wallet,16000,Completed,452000.0,January,Saturday,10
ORD-2023-00240,2023-01-07 11:06:32,Kemeja Casual,235000,2,30000.0,Sukabumi,Kartu Kredit,18500,Completed,440000.0,January,Saturday,11
ORD-2023-00241,2023-01-07 11:31:22,Blouse,252000,1,20000.0,Kupang,Transfer Bank,51500,Completed,232000.0,January,Saturday,11
ORD-2023-00242,2023-01-07 11:36:20,Dress Casual,178000,1,26000.0,Tangerang,COD,10500,Returned,152000.0,January,Saturday,11
ORD-2023-00243,2023-01-07 12:03:03,Celana Pendek,182000,3,28000.0,Jakarta Utara,E-Wallet,10500,Completed,518000.0,January,Saturday,12
ORD-2023-00244,2023-01-07 12:34:27,Celana Chino,276000,4,0.0,Solo,Transfer Bank,20000,Completed,1104000.0,January,Saturday,12
ORD-2023-00245,2023-01-07 13:14:48,Dress Formal,382000,3,0.0,Sukabumi,Transfer Bank,18500,Completed,1146000.0,January,Saturday,13
ORD-2023-00246,2023-01-07 15:11:59,Outer,188000,2,39000.0,Jakarta Selatan,COD,14500,Completed,337000.0,January,Saturday,15
ORD-2023-00247,2023-01-07 15:30:02,Rok Midi,107000,2,16000.0,Tangerang,E-Wallet,13000,Completed,198000.0,January,Saturday,15
ORD-2023-00248,2023-01-07 15:35:16,Kemeja Formal,199000,2,26000.0,Pekanbaru,E-Wallet,23500,Returned,372000.0,January,Saturday,15
ORD-2023-00249,2023-01-07 15:59:45,Polo Shirt,232000,1,32000.0,Tangerang,E-Wallet,14500,Completed,200000.0,January,Saturday,15
ORD-2023-00250,2023-01-07 16:26:33,Celana Chino,271000,1,0.0,Surabaya,COD,9500,Completed,271000.0,January,Saturday,16
ORD-2023-00251,2023-01-07 17:25:13,Dress Casual,321000,3,69000.0,Bogor,E-Wallet,13000,Returned,894000.0,January,Saturday,17
ORD-2023-00252,2023-01-07 18:15:41,Jaket Hoodie,309000,3,0.0,Semarang,E-Wallet,10000,Completed,927000.0,January,Saturday,18
ORD-2023-00253,2023-01-07 18:18:13,Celana Chino,174000,1,0.0,Depok,Transfer Bank,12000,Completed,174000.0,January,Saturday,18
ORD-2023-00254,2023-01-07 19:24:24,Kemeja Casual,200000,2,39000.0,Kediri,COD,15500,Completed,361000.0,January,Saturday,19
ORD-2023-00255,2023-01-07 19:26:49,Celana Chino,206000,1,0.0,Jakarta Selatan,Transfer Bank,12500,Completed,206000.0,January,Saturday,19
ORD-2023-00256,2023-01-07 19:39:10,Kemeja Casual,276000,3,0.0,Malang,Transfer Bank,16500,Completed,828000.0,January,Saturday,19
ORD-2023-00257,2023-01-07 19:40:47,Jaket Hoodie,317000,1,0.0,Bogor,E-Wallet,10500,Completed,317000.0,January,Saturday,19
ORD-2023-00258,2023-01-07 19:59:04,Kemeja Casual,109000,2,11000.0,Jakarta Selatan,Transfer Bank,9500,Completed,207000.0,January,Saturday,19
ORD-2023-00259,2023-01-07 20:12:25,Outer,463000,2,0.0,Bandar Lampung,E-Wallet,19500,Cancelled,926000.0,January,Saturday,20
ORD-2023-00260,2023-01-07 20:46:00,Dress Formal,276000,1,0.0,Tasikmalaya,E-Wallet,21000,Completed,276000.0,January,Saturday,20
ORD-2023-00261,2023-01-07 21:24:04,Kaos Polos,107000,2,0.0,Tangerang Selatan,COD,11500,Completed,214000.0,January,Saturday,21
ORD-2023-00262,2023-01-07 21:37:25,Jaket Hoodie,387000,4,153000.0,Jakarta Barat,Kartu Kredit,13500,Completed,1395000.0,January,Saturday,21
ORD-2023-00263,2023-01-07 22:12:28,Celana Chino,215000,3,0.0,Padang,Kartu Kredit,21500,Completed,645000.0,January,Saturday,22
ORD-2023-00264,2023-01-08 00:10:09,Sweater,312000,1,0.0,Makassar,Transfer Bank,19500,Completed,312000.0,January,Sunday,0
ORD-2023-00265,2023-01-08 01:10:03,Tank Top,121000,1,16000.0,Jakarta Pusat,COD,13000,Returned,105000.0,January,Sunday,1
ORD-2023-00266,2023-01-08 01:46:53,Celana Chino,156000,1,0.0,Jakarta Timur,COD,9500,Completed,156000.0,January,Sunday,1
ORD-2023-00267,2023-01-08 06:06:44,Kaos Grafis,83000,2,15000.0,Jakarta Timur,Transfer Bank,11000,Completed,151000.0,January,Sunday,6
ORD-2023-00268,2023-01-08 06:11:29,Kemeja Casual,148000,1,0.0,Surabaya,COD,12000,Completed,148000.0,January,Sunday,6
ORD-2023-00269,2023-01-08 07:42:06,Kemeja Casual,129000,1,14000.0,Sorong,Transfer Bank,47000,Completed,115000.0,January,Sunday,7
ORD-2023-00270,2023-01-08 08:07:49,Jaket Denim,362000,1,0.0,Jakarta Timur,Transfer Bank,12000,Completed,362000.0,January,Sunday,8
ORD-2023-00271,2023-01-08 09:16:17,Kemeja Casual,176000,3,0.0,Jakarta Selatan,COD,14000,Completed,528000.0,January,Sunday,9
ORD-2023-00272,2023-01-08 10:26:20,Celana Jeans,151000,4,68000.0,Jakarta Utara,Transfer Bank,14000,Completed,536000.0,January,Sunday,10
ORD-2023-00273,2023-01-08 10:49:40,Kemeja Formal,179000,3,58000.0,Jakarta Timur,Transfer Bank,13500,Cancelled,479000.0,January,Sunday,10
ORD-2023-00274,2023-01-08 11:17:32,Kaos Grafis,177000,1,18000.0,Bekasi,E-Wallet,13500,Completed,159000.0,January,Sunday,11
ORD-2023-00275,2023-01-08 11:35:58,Celana Pendek,164000,2,25000.0,Jakarta Barat,E-Wallet,13000,Returned,303000.0,January,Sunday,11
ORD-2023-00276,2023-01-08 11:48:16,Jaket Denim,413000,2,66000.0,Tangerang,COD,10500,Completed,760000.0,January,Sunday,11
ORD-2023-00277,2023-01-08 11:58:28,Celana Jeans,251000,1,0.0,Tasikmalaya,E-Wallet,25000,Completed,251000.0,January,Sunday,11
ORD-2023-00278,2023-01-08 12:07:36,Kaos Grafis,104000,1,9000.0,Malang,E-Wallet,22000,Completed,95000.0,January,Sunday,12
ORD-2023-00279,2023-01-08 12:07:58,Dress Casual,264000,1,0.0,Jakarta Selatan,Transfer Bank,14500,Completed,264000.0,January,Sunday,12
ORD-2023-00280,2023-01-08 12:19:48,Dress Formal,468000,1,0.0,Samarinda,E-Wallet,25500,Completed,468000.0,January,Sunday,12
ORD-2023-00281,2023-01-08 12:22:37,Jaket Hoodie,371000,2,111000.0,Jayapura,Transfer Bank,51000,Completed,631000.0,January,Sunday,12
ORD-2023-00282,2023-01-08 12:26:34,Kaos Grafis,147000,1,0.0,Bandung,COD,11500,Completed,147000.0,January,Sunday,12
ORD-2023-00283,2023-01-08 12:39:29,Sweater,275000,4,0.0,Solo,Kartu Kredit,21000,Cancelled,1100000.0,January,Sunday,12
ORD-2023-00284,2023-01-08 12:45:23,Jaket Hoodie,365000,2,0.0,Surabaya,E-Wallet,9500,Completed,730000.0,January,Sunday,12
ORD-2023-00285,2023-01-08 12:56:36,Kaos Polos,122000,2,0.0,Palembang,E-Wallet,21500,Completed,244000.0,January,Sunday,12
ORD-2023-00286,2023-01-08 13:00:31,Celana Chino,275000,2,0.0,Palembang,COD,16000,Completed,550000.0,January,Sunday,13
ORD-2023-00287,2023-01-08 13:21:06,Kemeja Casual,263000,2,0.0,Pekanbaru,E-Wallet,15500,Completed,526000.0,January,Sunday,13
ORD-2023-00288,2023-01-08 13:48:42,Celana Jeans,182000,2,0.0,Surabaya,COD,15000,Completed,364000.0,January,Sunday,13
ORD-2023-00289,2023-01-08 16:22:01,Jaket Hoodie,338000,1,0.0,Jakarta Utara,Transfer Bank,9500,Completed,338000.0,January,Sunday,16
ORD-2023-00290,2023-01-08 16:48:19,Dress Formal,391000,5,0.0,Bandung,E-Wallet,12500,Completed,1955000.0,January,Sunday,16
ORD-2023-00291,2023-01-08 17:02:44,Cardigan,146000,3,42000.0,Bandung,COD,12000,Completed,396000.0,January,Sunday,17
ORD-2023-00292,2023-01-08 18:01:56,Kemeja Formal,167000,2,37000.0,Bekasi,E-Wallet,10500,Completed,297000.0,January,Sunday,18
ORD-2023-00293,2023-01-08 18:40:20,Tank Top,121000,1,0.0,Surabaya,E-Wallet,10500,Completed,121000.0,January,Sunday,18
ORD-2023-00294,2023-01-08 19:14:35,Celana Chino,188000,1,0.0,Yogyakarta,Kartu Kredit,18500,Completed,188000.0,January,Sunday,19
ORD-2023-00295,2023-01-08 19:16:05,Cardigan,131000,1,0.0,Bogor,Transfer Bank,9500,Completed,131000.0,January,Sunday,19
ORD-2023-00296,2023-01-08 19:39:52,Cardigan,162000,3,51000.0,Depok,Transfer Bank,13500,Completed,435000.0,January,Sunday,19
ORD-2023-00297,2023-01-08 19:48:51,Kaos Polos,65000,5,40000.0,Surabaya,E-Wallet,13500,Completed,285000.0,January,Sunday,19
ORD-2023-00298,2023-01-08 20:03:40,Jaket Hoodie,348000,3,0.0,Pekanbaru,E-Wallet,17000,Completed,1044000.0,January,Sunday,20
ORD-2023-00299,2023-01-08 20:06:09,Kaos Polos,139000,2,38000.0,Jember,E-Wallet,19500,Completed,240000.0,January,Sunday,20
ORD-2023-00300,2023-01-08 20:11:50,Celana Jeans,266000,3,82000.0,Batam,COD,24000,Returned,716000.0,January,Sunday,20
ORD-2023-00301,2023-01-08 20:26:27,Celana Chino,291000,5,0.0,Bekasi,E-Wallet,14000,Cancelled,1455000.0,January,Sunday,20
ORD-2023-00302,2023-01-08 20:28:53,Celana Chino,297000,1,0.0,Bogor,Transfer Bank,15000,Completed,297000.0,January,Sunday,20
ORD-2023-00303,2023-01-08 20:34:17,Celana Pendek,81000,2,0.0,Batam,COD,22500,Completed,162000.0,January,Sunday,20
ORD-2023-00304,2023-01-08 20:40:11,Celana Pendek,111000,2,0.0,Tangerang,Transfer Bank,11500,Completed,222000.0,January,Sunday,20
ORD-2023-00305,2023-01-08 21:10:54,Jaket Hoodie,199000,1,0.0,Surabaya,E-Wallet,11500,Completed,199000.0,January,Sunday,21
ORD-2023-00306,2023-01-08 21:17:47,Rok Midi,168000,2,46000.0,Jakarta Barat,E-Wallet,13000,Completed,290000.0,January,Sunday,21
ORD-2023-00307,2023-01-08 21:27:59,Jaket Windbreaker,326000,4,171000.0,Malang,Transfer Bank,22500,Completed,1133000.0,January,Sunday,21
ORD-2023-00308,2023-01-08 21:42:12,Dress Formal,477000,4,0.0,Tasikmalaya,E-Wallet,16000,Completed,1908000.0,January,Sunday,21
ORD-2023-00309,2023-01-08 21:48:14,Celana Chino,204000,1,0.0,Jakarta Selatan,E-Wallet,13000,Completed,204000.0,January,Sunday,21
ORD-2023-00310,2023-01-08 21:51:28,Celana Jeans,377000,1,0.0,Bandung,E-Wallet,13500,Completed,377000.0,January,Sunday,21
ORD-2023-00311,2023-01-08 21:59:08,Cardigan,144000,2,0.0,Jakarta Selatan,Transfer Bank,9500,Cancelled,288000.0,January,Sunday,21
ORD-2023-00312,2023-01-08 22:25:03,Celana Jeans,311000,1,0.0,Jakarta Utara,E-Wallet,11000,Completed,311000.0,January,Sunday,22
ORD-2023-00313,2023-01-08 22:40:23,Celana Pendek,127000,1,0.0,Bekasi,Transfer Bank,10000,Completed,127000.0,January,Sunday,22
ORD-2023-00314,2023-01-08 23:00:26,Jaket Windbreaker,400000,1,60000.0,Jember,COD,17000,Completed,340000.0,January,Sunday,23
ORD-2023-00315,2023-01-08 23:08:31,Polo Shirt,183000,2,38000.0,Jakarta Barat,E-Wallet,13000,Completed,328000.0,January,Sunday,23
ORD-2023-00316,2023-01-08 23:27:56,Kemeja Formal,294000,1,0.0,Tangerang,COD,13000,Completed,294000.0,January,Sunday,23
ORD-2023-00317,2023-01-08 23:35:57,Kaos Grafis,152000,2,41000.0,Bogor,Transfer Bank,11500,Completed,263000.0,January,Sunday,23
ORD-2023-00318,2023-01-09 02:26:01,Celana Jeans,315000,1,0.0,Jayapura,E-Wallet,57000,Completed,315000.0,January,Monday,2
ORD-2023-00319,2023-01-09 02:34:20,Dress Casual,269000,4,0.0,Malang,E-Wallet,21500,Completed,1076000.0,January,Monday,2
ORD-2023-00320,2023-01-09 03:29:51,Jaket Hoodie,300000,5,116000.0,Jakarta Selatan,Transfer Bank,14500,Completed,1384000.0,January,Monday,3
ORD-2023-00321,2023-01-09 06:25:35,Kemeja Formal,372000,4,0.0,Surabaya,E-Wallet,9500,Completed,1488000.0,January,Monday,6
ORD-2023-00322,2023-01-09 06:49:45,Celana Chino,186000,1,16000.0,Tangerang,Transfer Bank,11000,Completed,170000.0,January,Monday,6
ORD-2023-00323,2023-01-09 08:22:31,Sweater,232000,4,0.0,Solo,Transfer Bank,17500,Completed,928000.0,January,Monday,8
ORD-2023-00324,2023-01-09 08:55:56,Celana Pendek,135000,1,0.0,Palembang,Transfer Bank,16500,Completed,135000.0,January,Monday,8
ORD-2023-00325,2023-01-09 09:04:39,Celana Jeans,224000,2,48000.0,Bandung,E-Wallet,10000,Completed,400000.0,January,Monday,9
ORD-2023-00326,2023-01-09 09:33:23,Kaos Grafis,138000,1,0.0,Sukabumi,Transfer Bank,21000,Completed,138000.0,January,Monday,9
ORD-2023-00327,2023-01-09 09:39:30,Rok Midi,213000,2,0.0,Jakarta Selatan,E-Wallet,11500,Completed,426000.0,January,Monday,9
ORD-2023-00328,2023-01-09 10:38:45,Celana Chino,317000,4,123000.0,Jakarta Selatan,Transfer Bank,13500,Completed,1145000.0,January,Monday,10
ORD-2023-00329,2023-01-09 11:09:17,Dress Formal,251000,2,0.0,Jakarta Barat,E-Wallet,10000,Completed,502000.0,January,Monday,11
ORD-2023-00330,2023-01-09 11:17:24,Cardigan,251000,4,74000.0,Tangerang Selatan,Kartu Kredit,12000,Completed,930000.0,January,Monday,11
ORD-2023-00331,2023-01-09 11:31:58,Kemeja Formal,245000,1,34000.0,Bandung,E-Wallet,10500,Completed,211000.0,January,Monday,11
ORD-2023-00332,2023-01-09 11:43:59,Jaket Hoodie,228000,2,44000.0,Jember,E-Wallet,24500,Completed,412000.0,January,Monday,11
ORD-2023-00333,2023-01-09 11:47:19,Jaket Hoodie,152000,2,15000.0,Tangerang Selatan,Transfer Bank,12500,Completed,289000.0,January,Monday,11
ORD-2023-00334,2023-01-09 11:57:55,Kemeja Casual,162000,1,20000.0,Jakarta Selatan,E-Wallet,13500,Completed,142000.0,January,Monday,11
ORD-2023-00335,2023-01-09 12:17:47,Dress Casual,149000,2,0.0,Padang,Transfer Bank,19000,Completed,298000.0,January,Monday,12
ORD-2023-00336,2023-01-09 12:18:24,Kemeja Casual,239000,1,30000.0,Tangerang Selatan,COD,15000,Cancelled,209000.0,January,Monday,12
ORD-2023-00337,2023-01-09 12:19:10,Sweater,279000,1,42000.0,Tangerang Selatan,E-Wallet,13500,Completed,237000.0,January,Monday,12
ORD-2023-00338,2023-01-09 12:59:14,Rok Midi,195000,2,35000.0,Bogor,Transfer Bank,11500,Cancelled,355000.0,January,Monday,12
ORD-2023-00339,2023-01-09 13:21:56,Cardigan,192000,1,0.0,Pontianak,COD,41500,Completed,192000.0,January,Monday,13
ORD-2023-00340,2023-01-09 13:40:53,Dress Casual,343000,1,0.0,Denpasar,COD,24500,Returned,343000.0,January,Monday,13
ORD-2023-00341,2023-01-09 15:54:03,Kaos Grafis,112000,4,0.0,Jakarta Pusat,COD,10500,Cancelled,448000.0,January,Monday,15
ORD-2023-00342,2023-01-09 16:57:36,Kaos Grafis,109000,3,41000.0,Samarinda,COD,34500,Completed,286000.0,January,Monday,16
ORD-2023-00343,2023-01-09 17:43:22,Rok Mini,106000,2,19000.0,Jakarta Timur,Kartu Kredit,15000,Completed,193000.0,January,Monday,17
ORD-2023-00344,2023-01-09 19:04:08,Jaket Hoodie,370000,1,0.0,Jakarta Barat,E-Wallet,14000,Completed,370000.0,January,Monday,19
ORD-2023-00345,2023-01-09 19:34:00,Jaket Hoodie,195000,1,28000.0,Pekanbaru,COD,18500,Completed,167000.0,January,Monday,19
ORD-2023-00346,2023-01-09 19:41:11,Jaket Denim,217000,2,0.0,Jakarta Selatan,COD,14500,Returned,434000.0,January,Monday,19
ORD-2023-00347,2023-01-09 19:49:24,Rok Mini,207000,1,0.0,Mataram,COD,28500,Cancelled,207000.0,January,Monday,19
ORD-2023-00348,2023-01-09 19:54:20,Kemeja Formal,257000,3,0.0,Jakarta Selatan,E-Wallet,13500,Completed,771000.0,January,Monday,19
ORD-2023-00349,2023-01-09 19:59:20,Rok Mini,117000,2,21000.0,Jakarta Selatan,E-Wallet,13500,Completed,213000.0,January,Monday,19
ORD-2023-00350,2023-01-09 20:00:03,Cardigan,218000,4,46000.0,Medan,Transfer Bank,15500,Completed,826000.0,January,Monday,20
ORD-2023-00351,2023-01-09 20:08:07,Celana Jeans,285000,4,77000.0,Jakarta Pusat,Kartu Kredit,10000,Cancelled,1063000.0,January,Monday,20
ORD-2023-00352,2023-01-09 20:20:07,Celana Chino,267000,2,54000.0,Depok,Kartu Kredit,11000,Returned,480000.0,January,Monday,20
ORD-2023-00353,2023-01-09 21:11:25,Tank Top,76000,5,37000.0,Bandung,Transfer Bank,9000,Completed,343000.0,January,Monday,21
ORD-2023-00354,2023-01-09 21:37:06,Blouse,138000,2,0.0,Bandung,E-Wallet,10000,Completed,276000.0,January,Monday,21
ORD-2023-00355,2023-01-09 21:45:27,Kaos Polos,146000,2,0.0,Solo,COD,17000,Returned,292000.0,January,Monday,21
ORD-2023-00356,2023-01-09 21:46:38,Jaket Hoodie,237000,1,22000.0,Bekasi,Kartu Kredit,13500,Completed,215000.0,January,Monday,21
ORD-2023-00357,2023-01-09 21:47:12,Kaos Grafis,157000,5,57000.0,Kediri,Kartu Kredit,24500,Returned,728000.0,January,Monday,21
